prmtrID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
chr10_73252597_73252768_-	p002@MRPS16	2143.962	0.0715215584346978	0.378239180123932	0.757444453169438	212.073	196.602	ASO_G0272888_AD_07	AC013394.2	0.692
chr10_101354028_101354108_+	p002@BTRC	71.865	-0.148733689260415	0.378461933808376	0.757448320737775	6.185	6.707	ASO_G0272888_AD_07	AC013394.2	0.013
chr12_56714492_56714791_-	p009@NACA	19.072	-0.369893668479709	0.378373827745314	0.757448320737775	1.453	1.812	ASO_G0272888_AD_07	AC013394.2	-1.084
chr15_40894300_40894599_+	p002@VPS18	667.406	0.119329217883156	0.3784445982487	0.757448320737775	68.02	61.031	ASO_G0272888_AD_07	AC013394.2	0.522
chr17_81917998_81918297_-	p002@SIRT7	135.697	-0.215836306200078	0.378406511458775	0.757448320737775	11.118	12.752	ASO_G0272888_AD_07	AC013394.2	-1.009
chr1_145918567_145918866_-	p001@PEX11B	299.511	0.123457032144352	0.378428579496418	0.757448320737775	30.614	27.356	ASO_G0272888_AD_07	AC013394.2	1.011
chr1_84077753_84077929_-	p003@RP11-486G15.2	17.517	0.267734994056403	0.378342192313245	0.757448320737775	1.958	1.584	ASO_G0272888_AD_07	AC013394.2	0.861
chr5_150155859_150155987_-	p002@PDGFRB	485.351	0.107580358863611	0.378275741887758	0.757448320737775	49.16	44.408	ASO_G0272888_AD_07	AC013394.2	0.942
chr5_176238235_176238414_+	p001@SIMC1	55.166	-0.177780056564515	0.378443560961185	0.757448320737775	4.66	5.166	ASO_G0272888_AD_07	AC013394.2	-0.296
chr11_46593867_46594166_-	p001@AMBRA1	367.199	0.110265763232811	0.37854553864981	0.757449914400572	37.394	33.568	ASO_G0272888_AD_07	AC013394.2	0.761
chr9_136996416_136996715_-	p003@CLIC3	14.255	-0.367953578421979	0.378520092479896	0.757449914400572	1.123	1.344	ASO_G0272888_AD_07	AC013394.2	-1.152
chr9_33030432_33030731_+	p007@DNAJA1	13.523	-0.513032316345891	0.378518261623867	0.757449914400572	0.923	1.293	ASO_G0272888_AD_07	AC013394.2	-1.072
chr13_26253979_26254278_+	p001@CDK8	273.151	-0.179969081379141	0.379088659736078	0.757861535903023	23.098	25.472	ASO_G0272888_AD_07	AC013394.2	-0.702
chr13_60397467_60397728_+	p006@TDRD3	10.857	-0.713215723595113	0.379093580893579	0.757861535903023	0.636	1.049	ASO_G0272888_AD_07	AC013394.2	-1.128
chr16_2205360_2205607_+	p003@MLST8	542.241	0.130576891026087	0.378790605338161	0.757861535903023	55.745	49.417	ASO_G0272888_AD_07	AC013394.2	0.89
chr17_43483834_43484133_+	p001@DHX8	525.314	0.100662314294141	0.379107909603772	0.757861535903023	52.926	48.026	ASO_G0272888_AD_07	AC013394.2	0.744
chr20_59042636_59042935_-	p002@SLMO2	620.906	-0.107961360978026	0.378852514424583	0.757861535903023	54.992	57.753	ASO_G0272888_AD_07	AC013394.2	-0.957
chr2_177216688_177216928_+	p012@HNRNPA3	25.464	-0.346550425785407	0.378953999863718	0.757861535903023	1.939	2.409	ASO_G0272888_AD_07	AC013394.2	-0.858
chr2_24971667_24971836_-	p003@DNAJC27	11.429	0.369661095656141	0.378968287098784	0.757861535903023	1.385	1.018	ASO_G0272888_AD_07	AC013394.2	0.389
chr4_119627890_119628189_-	p006@PDE5A	105.029	-0.126947524356804	0.379137901857684	0.757861535903023	9.316	9.785	ASO_G0272888_AD_07	AC013394.2	-0.169
chr4_137529637_137529936_-	p003@PCDH18	26.413	0.268991419023458	0.378851696441853	0.757861535903023	2.959	2.387	ASO_G0272888_AD_07	AC013394.2	1.02
chr4_70902261_70902518_+	p008@MOB1B	387.486	0.115485295313938	0.379137776461712	0.757861535903023	39.528	35.398	ASO_G0272888_AD_07	AC013394.2	0.471
chr6_116279186_116279485_-	p002@TSPYL1	16.735	-0.359581846197434	0.378903691193776	0.757861535903023	1.249	1.586	ASO_G0272888_AD_07	AC013394.2	-0.984
chr6_121435664_121435829_+	p002@GJA1	251.036	0.16558806104768	0.379023689564065	0.757861535903023	26.363	22.851	ASO_G0272888_AD_07	AC013394.2	0.606
chr7_32495760_32496059_-	p001@LSM5	12.807	-0.33235173626717	0.378972816165928	0.757861535903023	0.942	1.216	ASO_G0272888_AD_07	AC013394.2	-0.878
chr7_99408476_99408642_+	p002@BUD31	40.218	0.203136736644549	0.37893058121686	0.757861535903023	4.3	3.65	ASO_G0272888_AD_07	AC013394.2	0.627
chr2_20650922_20651221_-	p002@HS1BP3	508.563	0.129665695068336	0.379179722181173	0.757889923255414	52.234	46.392	ASO_G0272888_AD_07	AC013394.2	0.255
chr9_133121090_133121389_-	p010@RALGDS	71.896	-0.24868457905245	0.379262286471495	0.757999738023619	5.746	6.778	ASO_G0272888_AD_07	AC013394.2	-1.031
chr10_133357869_133358168_-	p001@FUOM	178.593	-0.127237398026819	0.379490982551769	0.758213073405736	15.618	16.64	ASO_G0272888_AD_07	AC013394.2	-0.427
chr12_42483966_42484144_-	p009@PRICKLE1	11.039	0.326183703722217	0.379616266308464	0.758213073405736	1.293	0.988	ASO_G0272888_AD_07	AC013394.2	0.682
chr16_25111592_25111762_+	p001@LCMT1	303.204	0.144245370314625	0.379461545963716	0.758213073405736	31.433	27.673	ASO_G0272888_AD_07	AC013394.2	0.915
chr19_14381024_14381293_+	p002@CD97	24.028	0.255328405690138	0.379617704002092	0.758213073405736	2.706	2.17	ASO_G0272888_AD_07	AC013394.2	0.822
chr1_148263326_148263625_+	p001@RNU1-120P	34.061	0.347462705335986	0.379586613913851	0.758213073405736	3.98	3.06	ASO_G0272888_AD_07	AC013394.2	0.524
chr1_209937887_209938135_+	p002@SYT14	12.635	0.308325026607274	0.37957876421131	0.758213073405736	1.448	1.135	ASO_G0272888_AD_07	AC013394.2	0.714
chr2_231708544_231708705_+	p004@PTMA	369.615	0.176691240831213	0.379508672675892	0.758213073405736	39.1	33.606	ASO_G0272888_AD_07	AC013394.2	0.643
chr2_70248650_70248833_-	p001@TIA1	149.021	-0.110923285399822	0.379487495952412	0.758213073405736	13.266	13.861	ASO_G0272888_AD_07	AC013394.2	-0.157
chr5_151771273_151771567_-	p005@ATOX1	33.306	0.226701538608593	0.379561319398979	0.758213073405736	3.64	3.019	ASO_G0272888_AD_07	AC013394.2	0.57
chr19_52397699_52397998_+	p004@ZNF528	145.192	0.182983339731627	0.379716050203313	0.758354303757578	15.365	13.178	ASO_G0272888_AD_07	AC013394.2	0.69
chr17_64506623_64506882_+	p004@CEP95	56.297	0.164845003965103	0.379755990540783	0.758378876095599	6.002	5.126	ASO_G0272888_AD_07	AC013394.2	0.742
chr16_89686835_89687127_+	p009@CDK10	35.213	-0.235615154537532	0.37982581590532	0.758463121398478	2.783	3.324	ASO_G0272888_AD_07	AC013394.2	-0.626
chr17_49707770_49708045_-	p003@SLC35B1	532.608	0.100330838526859	0.379972404385075	0.758590232719596	53.652	48.757	ASO_G0272888_AD_07	AC013394.2	0.671
chr1_32247072_32247371_+	p004@FAM167B	101.523	-0.16169860156396	0.379955846889143	0.758590232719596	8.762	9.485	ASO_G0272888_AD_07	AC013394.2	-0.424
chr6_151325514_151325617_+	p009@AKAP12	123.199	-0.167387248171716	0.379950326343739	0.758590232719596	10.396	11.522	ASO_G0272888_AD_07	AC013394.2	-0.949
chr1_149886768_149887067_+	p001@HIST2H2AC	5745.709	0.122307260401663	0.380079688522615	0.758749216699336	586.695	525.394	ASO_G0272888_AD_07	AC013394.2	0.654
chr14_96039214_96039513_+	p001@C14orf132	373.695	0.176205901238909	0.380118299541654	0.758751997581891	39.506	34.026	ASO_G0272888_AD_07	AC013394.2	0.995
chr17_68101624_68101698_+	p002@LINC00674	97.434	0.166049318280838	0.380136382156475	0.758751997581891	10.179	8.891	ASO_G0272888_AD_07	AC013394.2	0.79
chr10_102714149_102714320_-	p003@ARL3	790.525	-0.142402531397162	0.380321240690292	0.758789162120857	68.529	73.601	ASO_G0272888_AD_07	AC013394.2	-0.198
chr12_54281815_54282114_+	p004@HNRNPA1	27.773	-0.416763416423024	0.380266681523619	0.758789162120857	2.021	2.653	ASO_G0272888_AD_07	AC013394.2	-0.889
chr12_94459717_94459907_-	p003@CCDC41	152.164	0.15722572039271	0.380219649824493	0.758789162120857	15.965	13.886	ASO_G0272888_AD_07	AC013394.2	1.107
chr16_89562242_89562541_+	p004@RPL13	14.323	-0.40244513111342	0.380241968833521	0.758789162120857	1.064	1.366	ASO_G0272888_AD_07	AC013394.2	-0.986
chr18_12307908_12308149_+	p004@TUBB6	24.643	0.273235288203704	0.380351845570209	0.758789162120857	2.716	2.226	ASO_G0272888_AD_07	AC013394.2	0.782
chr19_1272789_1273088_+	p017@CIRBP	12.614	0.377610355593716	0.380203359555782	0.758789162120857	1.492	1.131	ASO_G0272888_AD_07	AC013394.2	0.332
chr20_63865724_63866023_-	p002@C20ORF135	95.207	-0.229659826709938	0.380322152682202	0.758789162120857	7.783	8.909	ASO_G0272888_AD_07	AC013394.2	-0.706
chr9_9090726_9091025_+	p001@RPS26P3	179.833	-0.232794284319311	0.38037621493876	0.758789162120857	14.718	16.789	ASO_G0272888_AD_07	AC013394.2	-0.823
chr16_70685903_70686202_-	p001@MTSS1L	1347.92	-0.394861580922107	0.380464317400511	0.758821528377515	99.724	127.439	ASO_G0272888_AD_07	AC013394.2	-1.14
chr1_25819828_25820093_+	p003@MTFR1L	587.376	0.109709789491284	0.38045921754417	0.758821528377515	59.502	53.622	ASO_G0272888_AD_07	AC013394.2	0.98
chr21_31666302_31666601_+	p004@SOD1	13.689	-0.501933650013096	0.380475398452907	0.758821528377515	0.967	1.311	ASO_G0272888_AD_07	AC013394.2	-1.177
chr5_43603084_43603253_-	p003@NNT-AS1	85.947	-0.174941074913896	0.380619924586914	0.759054603967261	7.284	8.012	ASO_G0272888_AD_07	AC013394.2	-0.613
chr1_235328858_235329157_+	p006@GGPS1	20.842	-0.270856586951662	0.380674764692327	0.759108801534927	1.672	1.963	ASO_G0272888_AD_07	AC013394.2	-0.814
chrX_132489954_132490006_-	p002@MBNL3	18.885	-0.283646433631423	0.380705547425374	0.759115021573877	1.482	1.781	ASO_G0272888_AD_07	AC013394.2	-0.316
chr10_100185755_100185922_-	p005@ERLIN1	35.54	-0.206206371065295	0.381013928680189	0.759279452600246	2.93	3.332	ASO_G0272888_AD_07	AC013394.2	-0.244
chr11_6603466_6603641_-	p002@RRP8	186.132	0.142356847101078	0.381122155054689	0.759279452600246	19.189	16.962	ASO_G0272888_AD_07	AC013394.2	0.793
chr14_74955447_74955746_-	p004@PGF	110.557	0.222427421258922	0.381258393549025	0.759279452600246	11.89	10.031	ASO_G0272888_AD_07	AC013394.2	-0.076
chr15_39588843_39589131_+	p010@THBS1	63.701	-0.398836866089656	0.380941712191648	0.759279452600246	4.704	6.053	ASO_G0272888_AD_07	AC013394.2	-0.291
chr15_49620898_49621197_+	p001@DTWD1	498.319	-0.0942093829126257	0.381228865083324	0.759279452600246	44.774	46.315	ASO_G0272888_AD_07	AC013394.2	-0.698
chr15_70763542_70763707_-	p001@UACA	337.867	-0.0999160811114126	0.380892954216309	0.759279452600246	30.227	31.41	ASO_G0272888_AD_07	AC013394.2	0.124
chr17_7394106_7394390_-	p005@TMEM256-PLSCR3	31.507	0.20121061199965	0.381163859859625	0.759279452600246	3.382	2.855	ASO_G0272888_AD_07	AC013394.2	0.568
chr19_55062982_55063281_-	p005@RDH13	113.724	0.157859516131507	0.380930222449516	0.759279452600246	11.897	10.362	ASO_G0272888_AD_07	AC013394.2	0.705
chr19_8471201_8471500_+	p015@HNRNPM	16.63	-0.373399179469785	0.380960689448685	0.759279452600246	1.225	1.576	ASO_G0272888_AD_07	AC013394.2	-0.907
chr1_112619026_112619325_+	p002@CAPZA1	90.156	0.157396302018212	0.380908767866766	0.759279452600246	9.438	8.2	ASO_G0272888_AD_07	AC013394.2	0.724
chr1_153545149_153545448_+	p001@CATG00000018907.1	14.837	0.278262185097686	0.381242055260578	0.759279452600246	1.672	1.339	ASO_G0272888_AD_07	AC013394.2	0.642
chr2_218216928_218217227_-	p001@CATG00000051535.1	8.884	0.45748048010707	0.381069368713121	0.759279452600246	1.167	0.781	ASO_G0272888_AD_07	AC013394.2	-0.619
chr3_120596131_120596309_+	p001@NDUFB4	102.334	0.146648054485766	0.381156029390887	0.759279452600246	10.653	9.318	ASO_G0272888_AD_07	AC013394.2	0.261
chr3_22381575_22381874_+	p001@HMGB1P5	174.7	-0.21237156546949	0.381207846879025	0.759279452600246	14.502	16.33	ASO_G0272888_AD_07	AC013394.2	-0.682
chr3_44584738_44584928_+	p002@ZNF660;p002@ZNF197	22.157	0.262903960776212	0.381102815312871	0.759279452600246	2.478	1.998	ASO_G0272888_AD_07	AC013394.2	0.873
chr8_42541541_42541573_-	p005@SLC20A2	46.244	0.367272753359576	0.381162664872788	0.759279452600246	5.492	4.159	ASO_G0272888_AD_07	AC013394.2	1.132
chrX_55908347_55908591_+	p003@RP13-188A5.1	13.09	-0.336575531961949	0.381127091323558	0.759279452600246	1.016	1.24	ASO_G0272888_AD_07	AC013394.2	-0.257
chr3_38024370_38024530_-	p005@PLCD1	27.719	-0.22133643829938	0.381295793508633	0.75929882943907	2.333	2.597	ASO_G0272888_AD_07	AC013394.2	-0.633
chr19_5691213_5691512_+	p013@RPL36	70.956	-0.449325563383706	0.381330715537887	0.759313269361814	5.062	6.793	ASO_G0272888_AD_07	AC013394.2	-0.819
chr12_105327004_105327166_-	p001@RP11-474B16.1	11.586	-0.36091206604103	0.38153480012546	0.759664522583278	0.914	1.091	ASO_G0272888_AD_07	AC013394.2	-0.691
chr19_17334800_17334841_-	p005@ANO8	35.457	-0.23707533531798	0.381615611241927	0.759770295878234	2.837	3.341	ASO_G0272888_AD_07	AC013394.2	-0.65
chr19_797434_797601_+	p003@PTBP1	1433.653	0.137835036731549	0.381709201787968	0.759901494940774	147.898	130.758	ASO_G0272888_AD_07	AC013394.2	0.734
chr11_809516_809678_-	p002@PIDD	32.293	0.235772921263112	0.381837915569872	0.760102592756826	3.581	2.918	ASO_G0272888_AD_07	AC013394.2	0.779
chr12_120696244_120696543_+	p010@MLEC	10.873	-0.426192346141884	0.381999450367929	0.760148434919966	0.822	1.031	ASO_G0272888_AD_07	AC013394.2	-0.641
chr19_55580698_55580997_-	p003@ZNF579	263.079	-0.142219883632567	0.381911937790423	0.760148434919966	22.678	24.569	ASO_G0272888_AD_07	AC013394.2	-0.894
chr1_13583682_13583981_+	p001@PDPN	173.291	-0.140955626516301	0.381965106955495	0.760148434919966	15.108	16.185	ASO_G0272888_AD_07	AC013394.2	-0.533
chr20_32358225_32358416_+	p003@ASXL1	304.142	-0.118151249611766	0.381973125032467	0.760148434919966	26.911	28.321	ASO_G0272888_AD_07	AC013394.2	-0.175
chr3_99876187_99876349_-	p006@FILIP1L	12.494	-0.413886029794311	0.381970278863074	0.760148434919966	0.889	1.19	ASO_G0272888_AD_07	AC013394.2	-0.689
chr11_18322558_18322716_+	p004@GTF2H1	575.449	0.10591703951448	0.382304609284286	0.760254100230078	58.14	52.56	ASO_G0272888_AD_07	AC013394.2	0.294
chr16_2048000_2048163_+	p002@TSC2	335.052	-0.13093066606957	0.382314537237504	0.760254100230078	29.358	31.167	ASO_G0272888_AD_07	AC013394.2	-0.293
chr1_21176078_21176377_-	p003@EIF4G3	23.479	-0.342769449201675	0.382115413204268	0.760254100230078	1.798	2.232	ASO_G0272888_AD_07	AC013394.2	-0.686
chr20_17968653_17968943_-	p003@SNX5	894.87	-0.120156659922353	0.382313011135063	0.760254100230078	78.718	83.099	ASO_G0272888_AD_07	AC013394.2	-0.511
chr20_50115792_50116091_-	p002@UBE2V1	36.013	0.231440275475532	0.382355270363847	0.760254100230078	3.952	3.261	ASO_G0272888_AD_07	AC013394.2	0.517
chr2_85595572_85595735_+	p001@RNF181	248.856	0.136342465131203	0.382192239211842	0.760254100230078	25.585	22.675	ASO_G0272888_AD_07	AC013394.2	0.644
chr3_121835074_121835285_+	p001@EAF2	11.322	-0.354842201546237	0.382179515179749	0.760254100230078	0.87	1.071	ASO_G0272888_AD_07	AC013394.2	-0.721
chr3_172247449_172247748_+	p035@FNDC3B	15.757	-0.411973245589996	0.382357306121326	0.760254100230078	1.171	1.5	ASO_G0272888_AD_07	AC013394.2	-0.523
chr3_99817693_99817852_+	p004@CMSS1	107.363	-0.177379835217881	0.382157634418056	0.760254100230078	9.147	10.01	ASO_G0272888_AD_07	AC013394.2	0.17
chr8_124371896_124372195_-	p003@TMEM65	9.341	0.352003589947325	0.382173500809108	0.760254100230078	1.093	0.84	ASO_G0272888_AD_07	AC013394.2	0.522
chr8_48921417_48921578_-	p005@SNAI2	1875.212	-0.120415433360458	0.382336128464485	0.760254100230078	164.896	174.385	ASO_G0272888_AD_07	AC013394.2	-0.117
chr15_31327004_31327280_+	p004@KLF13	65.976	-0.16777353627566	0.382444956568876	0.760318195552164	5.71	6.15	ASO_G0272888_AD_07	AC013394.2	-0.731
chr2_241150333_241150632_+	p002@PPP1R7	1672.132	0.101939167182876	0.382420246721398	0.760318195552164	168.629	152.775	ASO_G0272888_AD_07	AC013394.2	0.75
chr11_126267927_126268226_-	p003@SRPR	12.088	-0.533749188752826	0.382728310126356	0.760406715475313	0.826	1.165	ASO_G0272888_AD_07	AC013394.2	-0.977
chr14_49634358_49634657_+	p002@CATG00000018850.1	23.245	-0.262915666536755	0.383077561678724	0.760406715475313	1.895	2.193	ASO_G0272888_AD_07	AC013394.2	-0.472
chr16_15154717_15154833_-	p002@PKD1P6	113.681	-0.339766031381545	0.383041494353897	0.760406715475313	8.675	10.786	ASO_G0272888_AD_07	AC013394.2	-0.948
chr16_2757527_2757698_+	p012@SRRM2	17.595	-0.396032069878012	0.383081117508573	0.760406715475313	1.317	1.677	ASO_G0272888_AD_07	AC013394.2	-1.011
chr17_8210088_8210387_-	p002@AURKB	19.348	0.243192232187384	0.382790195258967	0.760406715475313	2.163	1.745	ASO_G0272888_AD_07	AC013394.2	0.577
chr1_5992557_5992856_+	p003@KCNAB2	77.492	0.13943042313851	0.383073290600754	0.760406715475313	8.027	7.079	ASO_G0272888_AD_07	AC013394.2	0.655
chr1_71081203_71081502_+	p001@ZRANB2-AS2	12.812	-0.387326541981407	0.382751581779874	0.760406715475313	0.992	1.217	ASO_G0272888_AD_07	AC013394.2	-0.603
chr1_93180574_93180873_+	p003@CCDC18	202.832	-0.154012920416947	0.382820333415698	0.760406715475313	17.549	18.93	ASO_G0272888_AD_07	AC013394.2	0.093
chr20_21303561_21303860_-	p001@CATG00000054434.1	25.776	-0.295742217086472	0.382582510797744	0.760406715475313	2.031	2.44	ASO_G0272888_AD_07	AC013394.2	-0.976
chr22_26672640_26672823_+	p007@CTA-211A9.5	41.505	0.185984680556201	0.383052440694479	0.760406715475313	4.456	3.768	ASO_G0272888_AD_07	AC013394.2	0.9
chr2_42169159_42169331_+	p001@EML4	38.957	-0.474013228418666	0.382731508774019	0.760406715475313	2.705	3.72	ASO_G0272888_AD_07	AC013394.2	-0.79
chr3_131026665_131026913_-	p002@ASTE1	35.329	-0.201183728977325	0.382874497140795	0.760406715475313	3.008	3.3	ASO_G0272888_AD_07	AC013394.2	-0.764
chr4_24584380_24584679_-	p002@DHX15	1404.303	-0.0820979502100914	0.382869914164353	0.760406715475313	126.586	130.296	ASO_G0272888_AD_07	AC013394.2	-0.353
chr5_271474_271635_+	p004@PDCD6	169.436	-0.163334726331818	0.382934396548184	0.760406715475313	14.513	15.843	ASO_G0272888_AD_07	AC013394.2	-0.811
chr5_53482059_53482149_+	p011@FST	20.017	0.270686394146645	0.383099115974134	0.760406715475313	2.196	1.81	ASO_G0272888_AD_07	AC013394.2	0.629
chr6_41895245_41895518_-	p003@USP49	14.372	0.282500219895668	0.382602963523601	0.760406715475313	1.633	1.295	ASO_G0272888_AD_07	AC013394.2	0.872
chr7_100101424_100101611_+	p002@AP4M1	21.065	-0.265509051599362	0.382964520867219	0.760406715475313	1.73	1.976	ASO_G0272888_AD_07	AC013394.2	-0.905
chr7_134432270_134432569_-	p001@RP11-38M8.1	23.722	0.24623267470537	0.382743484890718	0.760406715475313	2.604	2.145	ASO_G0272888_AD_07	AC013394.2	0.672
chr7_40134855_40135154_+	p001@C7orf10	65.275	0.175565629684773	0.383053115606166	0.760406715475313	6.93	5.943	ASO_G0272888_AD_07	AC013394.2	1.087
chr8_144792208_144792374_-	p002@RPL8	339.309	0.105832283075995	0.382597370691256	0.760406715475313	34.093	31.035	ASO_G0272888_AD_07	AC013394.2	0.107
chr9_100427244_100427315_+	p004@MSANTD3;p004@TMEFF1	78.37	-0.242458537766781	0.38273042240815	0.760406715475313	6.31	7.358	ASO_G0272888_AD_07	AC013394.2	-0.736
chr9_35538755_35539023_+	p007@RUSC2	15.309	-0.321857358331683	0.382560532670488	0.760406715475313	1.225	1.444	ASO_G0272888_AD_07	AC013394.2	-0.969
chr2_190648745_190649000_+	p002@NAB1	27.717	-0.244507303270677	0.38317408308701	0.760500507304401	2.289	2.6	ASO_G0272888_AD_07	AC013394.2	-0.714
chr17_45584501_45584796_-	p005@LRRC37A4P	22.568	0.242268987598993	0.383239045230675	0.76057442975157	2.444	2.044	ASO_G0272888_AD_07	AC013394.2	1.045
chr10_110008108_110008380_+	p008@ADD3	97.388	-0.159772999822379	0.383388422248809	0.760815858759732	8.338	9.079	ASO_G0272888_AD_07	AC013394.2	-0.575
chr11_65861237_65861536_-	p002@CFL1	14.283	-0.307504462533736	0.383471098457884	0.760869878003094	1.162	1.341	ASO_G0272888_AD_07	AC013394.2	-0.786
chr14_105314605_105314784_+	p003@PACS2	91.126	-0.354668155186909	0.383460665568443	0.760869878003094	6.857	8.599	ASO_G0272888_AD_07	AC013394.2	-0.785
chr1_149636652_149636909_+	p001@RNVU1-20	105.507	0.271993503422223	0.38351769658535	0.760870456005756	11.811	9.546	ASO_G0272888_AD_07	AC013394.2	0.43
chr5_96808047_96808249_-	p003@ERAP1	48.322	0.194171515907088	0.383526844775031	0.760870456005756	5.214	4.387	ASO_G0272888_AD_07	AC013394.2	0.832
chr10_86521810_86522109_+	p001@RP11-77P6.2	37.656	-0.370537669279231	0.383621730824336	0.760928896951216	2.778	3.579	ASO_G0272888_AD_07	AC013394.2	-0.974
chr16_87392186_87392485_+	p006@MAP1LC3B	678.079	-0.131274928676364	0.383624450393673	0.760928896951216	59.139	63.216	ASO_G0272888_AD_07	AC013394.2	-0.855
chrX_71095701_71096000_+	p001@FOXO4	17.282	-0.29040037712837	0.383639491611825	0.760928896951216	1.38	1.632	ASO_G0272888_AD_07	AC013394.2	-0.743
chr1_206685549_206685848_+	p005@MAPKAPK2	8.821	0.355721786929842	0.383719496416255	0.760939357445051	1.03	0.788	ASO_G0272888_AD_07	AC013394.2	-1.573
chr3_113746194_113746493_+	p002@ATP6V1A	19.715	0.244846979588366	0.38375166836085	0.760939357445051	2.113	1.787	ASO_G0272888_AD_07	AC013394.2	0.476
chr3_32685256_32685471_+	p002@CNOT10	98.514	-0.159452114793014	0.383755685568385	0.760939357445051	8.449	9.196	ASO_G0272888_AD_07	AC013394.2	-0.486
chr8_145052288_145052452_+	p003@C8orf33	133.848	0.166357980154541	0.383739728126496	0.760939357445051	14.003	12.145	ASO_G0272888_AD_07	AC013394.2	0.841
chr13_44576180_44576397_-	p004@TSC22D1	9.45	0.343059692383787	0.383789445137825	0.7609513124297	1.118	0.844	ASO_G0272888_AD_07	AC013394.2	-0.654
chr17_81510882_81511181_-	p001@AC139149.1	58.085	-0.374476903254747	0.383868964495993	0.760999006988481	4.354	5.531	ASO_G0272888_AD_07	AC013394.2	-0.589
chr4_13627709_13628008_+	p002@MIR5091	10.855	0.343244307364618	0.383858077936992	0.760999006988481	1.322	0.968	ASO_G0272888_AD_07	AC013394.2	0.109
